Phrase,Sujet,Verbe,Objet,Dep_sujet,Dep_verbe,Dep_objet,ID_sujet,ID_verbe,ID_objet,IDs_sujet,IDs_objet,Lemme_verbe,Head_verbe,Annotation_verbe_col8,Annotation_verbe_col9,Num_phrase,Num_paragr,Sentence_index,personnages_sujet,personnages_objet,personnages_triptyque,lieux_sujet,lieux_objet,lieux_triptyque,types_lieux_triptyque,a_personnage_triptyque,a_lieu_triptyque,a_personnage_et_lieu_triptyque
"Celui -là reproduisit, au moyen de toupies tournantes, les plus invraisemblables combinaisons  ; sous sa main, ces ronflantes machines semblaient s’ animer d’ une vie propre dans leur interminable giration  ; elles couraient sur des tuyaux de pipe, sur des tranchants de sabre, sur des fils de fer, véritables cheveux tendus d’ un côté de la scène à l’ autre  ; elles faisaient le tour de grands vases de cristal, elles gravissaient des échelles de bambou, elles se dispersaient dans tous les coins, produisant des effets harmoniques d’ un étrange caractère en combinant leurs tonalités diverses.",elles,faisaient,de grands vases de cristal,nsubj,root,obl:arg,71,72,77,[71],"[75, 76, 77, 78, 79]",faire,0,_,_,2614,1234,2614,[],[],[],[],[],[],[],False,False,False
"Celui -là reproduisit, au moyen de toupies tournantes, les plus invraisemblables combinaisons  ; sous sa main, ces ronflantes machines semblaient s’ animer d’ une vie propre dans leur interminable giration  ; elles couraient sur des tuyaux de pipe, sur des tranchants de sabre, sur des fils de fer, véritables cheveux tendus d’ un côté de la scène à l’ autre  ; elles faisaient le tour de grands vases de cristal, elles gravissaient des échelles de bambou, elles se dispersaient dans tous les coins, produisant des effets harmoniques d’ un étrange caractère en combinant leurs tonalités diverses.",elles,gravissaient,des échelles de bambou,nsubj,advcl,obj,81,82,84,[81],"[83, 84, 85, 86]",gravir,72,_,_,2614,1234,2614,[],[],[],[],[],[],[],False,False,False
"Celui -là reproduisit, au moyen de toupies tournantes, les plus invraisemblables combinaisons  ; sous sa main, ces ronflantes machines semblaient s’ animer d’ une vie propre dans leur interminable giration  ; elles couraient sur des tuyaux de pipe, sur des tranchants de sabre, sur des fils de fer, véritables cheveux tendus d’ un côté de la scène à l’ autre  ; elles faisaient le tour de grands vases de cristal, elles gravissaient des échelles de bambou, elles se dispersaient dans tous les coins, produisant des effets harmoniques d’ un étrange caractère en combinant leurs tonalités diverses.",elles,dispersaient,se,nsubj,advcl,expl:comp,88,90,89,[88],[89],disperser,82,_,_,2614,1234,2614,[],[],[],[],[],[],[],False,False,False
"Celui -là reproduisit, au moyen de toupies tournantes, les plus invraisemblables combinaisons  ; sous sa main, ces ronflantes machines semblaient s’ animer d’ une vie propre dans leur interminable giration  ; elles couraient sur des tuyaux de pipe, sur des tranchants de sabre, sur des fils de fer, véritables cheveux tendus d’ un côté de la scène à l’ autre  ; elles faisaient le tour de grands vases de cristal, elles gravissaient des échelles de bambou, elles se dispersaient dans tous les coins, produisant des effets harmoniques d’ un étrange caractère en combinant leurs tonalités diverses.",elles,dispersaient,dans tous les coins,nsubj,advcl,obl:mod,88,90,94,[88],"[91, 92, 93, 94]",disperser,82,_,_,2614,1234,2614,[],[],[],[],[],[],[],False,False,False
"Celui -là reproduisit, au moyen de toupies tournantes, les plus invraisemblables combinaisons  ; sous sa main, ces ronflantes machines semblaient s’ animer d’ une vie propre dans leur interminable giration  ; elles couraient sur des tuyaux de pipe, sur des tranchants de sabre, sur des fils de fer, véritables cheveux tendus d’ un côté de la scène à l’ autre  ; elles faisaient le tour de grands vases de cristal, elles gravissaient des échelles de bambou, elles se dispersaient dans tous les coins, produisant des effets harmoniques d’ un étrange caractère en combinant leurs tonalités diverses.",elles,produisant,des effets harmoniques d’un étrange caractère,nsubj,advcl,obj,88,96,98,[88],"[97, 98, 99, 100, 101, 102, 103]",produire,90,_,_,2614,1234,2614,[],[],[],[],[],[],[],False,False,False
"Celui -là reproduisit, au moyen de toupies tournantes, les plus invraisemblables combinaisons  ; sous sa main, ces ronflantes machines semblaient s’ animer d’ une vie propre dans leur interminable giration  ; elles couraient sur des tuyaux de pipe, sur des tranchants de sabre, sur des fils de fer, véritables cheveux tendus d’ un côté de la scène à l’ autre  ; elles faisaient le tour de grands vases de cristal, elles gravissaient des échelles de bambou, elles se dispersaient dans tous les coins, produisant des effets harmoniques d’ un étrange caractère en combinant leurs tonalités diverses.",NaN,combinant,leurs tonalités diverses,NaN,advcl,obj,,105,107,[],"[106, 107, 108]",combiner,96,_,_,2614,1234,2614,[],[],[],[],[],[],[],False,False,False
"Les jongleurs jonglaient avec elles, et elles tournaient dans l’ air  ; ils les lançaient comme des volants, avec des raquettes de bois, et elles tournaient toujours  ; ils les fourraient dans leur poche, et quand ils les retiraient, elles tournaient encore,–   jusqu’ au moment où un ressort détendu les faisait s’ épanouir en gerbes d’ artifice  !",Les jongleurs,jonglaient,avec elles,nsubj,root,obl:arg,2,3,5,"[1, 2]","[4, 5]",jongler,0,_,_,2615,1234,2615,['32'],[],['32'],[],[],[],[],True,False,False
"Les jongleurs jonglaient avec elles, et elles tournaient dans l’ air  ; ils les lançaient comme des volants, avec des raquettes de bois, et elles tournaient toujours  ; ils les fourraient dans leur poche, et quand ils les retiraient, elles tournaient encore,–   jusqu’ au moment où un ressort détendu les faisait s’ épanouir en gerbes d’ artifice  !",elles,tournaient,dans l’air,nsubj,conj,obl:mod,8,9,12,[8],"[10, 11, 12]",tourner,3,_,_,2615,1234,2615,[],[],[],[],[],[],[],False,False,False
"Les jongleurs jonglaient avec elles, et elles tournaient dans l’ air  ; ils les lançaient comme des volants, avec des raquettes de bois, et elles tournaient toujours  ; ils les fourraient dans leur poche, et quand ils les retiraient, elles tournaient encore,–   jusqu’ au moment où un ressort détendu les faisait s’ épanouir en gerbes d’ artifice  !",ils,lançaient,les,nsubj,root,obj,15,17,16,[15],[16],lancer,0,_,_,2615,1234,2615,['32'],[],['32'],[],[],[],[],True,False,False
"Les jongleurs jonglaient avec elles, et elles tournaient dans l’ air  ; ils les lançaient comme des volants, avec des raquettes de bois, et elles tournaient toujours  ; ils les fourraient dans leur poche, et quand ils les retiraient, elles tournaient encore,–   jusqu’ au moment où un ressort détendu les faisait s’ épanouir en gerbes d’ artifice  !",ils,lançaient,comme des volants,nsubj,root,obl:arg,15,17,20,[15],"[18, 19, 20]",lancer,0,_,_,2615,1234,2615,['32'],[],['32'],[],[],[],[],True,False,False
"Les jongleurs jonglaient avec elles, et elles tournaient dans l’ air  ; ils les lançaient comme des volants, avec des raquettes de bois, et elles tournaient toujours  ; ils les fourraient dans leur poche, et quand ils les retiraient, elles tournaient encore,–   jusqu’ au moment où un ressort détendu les faisait s’ épanouir en gerbes d’ artifice  !",ils,lançaient,avec des raquettes de bois,nsubj,root,obl:mod,15,17,24,[15],"[22, 23, 24, 25, 26]",lancer,0,_,_,2615,1234,2615,['32'],[],['32'],[],[],[],[],True,False,False
"Les jongleurs jonglaient avec elles, et elles tournaient dans l’ air  ; ils les lançaient comme des volants, avec des raquettes de bois, et elles tournaient toujours  ; ils les fourraient dans leur poche, et quand ils les retiraient, elles tournaient encore,–   jusqu’ au moment où un ressort détendu les faisait s’ épanouir en gerbes d’ artifice  !",elles,tournaient,NaN,nsubj,conj,NaN,29,30,,[29],[],tourner,17,_,_,2615,1234,2615,[],[],[],[],[],[],[],False,False,False
"Les jongleurs jonglaient avec elles, et elles tournaient dans l’ air  ; ils les lançaient comme des volants, avec des raquettes de bois, et elles tournaient toujours  ; ils les fourraient dans leur poche, et quand ils les retiraient, elles tournaient encore,–   jusqu’ au moment où un ressort détendu les faisait s’ épanouir en gerbes d’ artifice  !",ils,fourraient,les,nsubj,root,obj,34,36,35,[34],[35],fourrer,0,_,_,2615,1234,2615,['32'],[],['32'],[],[],[],[],True,False,False
"Les jongleurs jonglaient avec elles, et elles tournaient dans l’ air  ; ils les lançaient comme des volants, avec des raquettes de bois, et elles tournaient toujours  ; ils les fourraient dans leur poche, et quand ils les retiraient, elles tournaient encore,–   jusqu’ au moment où un ressort détendu les faisait s’ épanouir en gerbes d’ artifice  !",ils,fourraient,dans leur poche,nsubj,root,obl:arg,34,36,39,[34],"[37, 38, 39]",fourrer,0,_,_,2615,1234,2615,['32'],['32'],['32'],[],[],[],[],True,False,False
"Les jongleurs jonglaient avec elles, et elles tournaient dans l’ air  ; ils les lançaient comme des volants, avec des raquettes de bois, et elles tournaient toujours  ; ils les fourraient dans leur poche, et quand ils les retiraient, elles tournaient encore,–   jusqu’ au moment où un ressort détendu les faisait s’ épanouir en gerbes d’ artifice  !",ils,retiraient,les,nsubj,advcl,obj,43,45,44,[43],[44],retirer,48,_,_,2615,1234,2615,['32'],[],['32'],[],[],[],[],True,False,False
"Les jongleurs jonglaient avec elles, et elles tournaient dans l’ air  ; ils les lançaient comme des volants, avec des raquettes de bois, et elles tournaient toujours  ; ils les fourraient dans leur poche, et quand ils les retiraient, elles tournaient encore,–   jusqu’ au moment où un ressort détendu les faisait s’ épanouir en gerbes d’ artifice  !",elles,tournaient,NaN,nsubj,conj,NaN,47,48,,[47],[],tourner,36,_,_,2615,1234,2615,[],[],[],[],[],[],[],False,False,False
"Les jongleurs jonglaient avec elles, et elles tournaient dans l’ air  ; ils les lançaient comme des volants, avec des raquettes de bois, et elles tournaient toujours  ; ils les fourraient dans leur poche, et quand ils les retiraient, elles tournaient encore,–   jusqu’ au moment où un ressort détendu les faisait s’ épanouir en gerbes d’ artifice  !",NaN,détendu,NaN,NaN,acl,NaN,,59,,[],[],détendre,58,_,_,2615,1234,2615,[],[],[],[],[],[],[],False,False,False
"Les jongleurs jonglaient avec elles, et elles tournaient dans l’ air  ; ils les lançaient comme des volants, avec des raquettes de bois, et elles tournaient toujours  ; ils les fourraient dans leur poche, et quand ils les retiraient, elles tournaient encore,–   jusqu’ au moment où un ressort détendu les faisait s’ épanouir en gerbes d’ artifice  !",un ressort,faisait,où,nsubj,acl:relcl,iobj,58,61,56,"[57, 58]",[56],faire,55,_,_,2615,1234,2615,[],[],[],[],[],[],[],False,False,False
"Les jongleurs jonglaient avec elles, et elles tournaient dans l’ air  ; ils les lançaient comme des volants, avec des raquettes de bois, et elles tournaient toujours  ; ils les fourraient dans leur poche, et quand ils les retiraient, elles tournaient encore,–   jusqu’ au moment où un ressort détendu les faisait s’ épanouir en gerbes d’ artifice  !",un ressort,faisait,les,nsubj,acl:relcl,obj,58,61,60,"[57, 58]",[60],faire,55,_,_,2615,1234,2615,[],[],[],[],[],[],[],False,False,False
"Les jongleurs jonglaient avec elles, et elles tournaient dans l’ air  ; ils les lançaient comme des volants, avec des raquettes de bois, et elles tournaient toujours  ; ils les fourraient dans leur poche, et quand ils les retiraient, elles tournaient encore,–   jusqu’ au moment où un ressort détendu les faisait s’ épanouir en gerbes d’ artifice  !",un ressort,épanouir,s’,nsubj,xcomp,expl:comp,58,63,62,"[57, 58]",[62],épanouir,61,_,_,2615,1234,2615,[],[],[],[],[],[],[],False,False,False
"Les jongleurs jonglaient avec elles, et elles tournaient dans l’ air  ; ils les lançaient comme des volants, avec des raquettes de bois, et elles tournaient toujours  ; ils les fourraient dans leur poche, et quand ils les retiraient, elles tournaient encore,–   jusqu’ au moment où un ressort détendu les faisait s’ épanouir en gerbes d’ artifice  !",un ressort,épanouir,en gerbes d’artifice,nsubj,xcomp,obl:mod,58,63,65,"[57, 58]","[64, 65, 66, 67]",épanouir,61,_,_,2615,1234,2615,[],[],[],[],[],[],[],False,False,False
Inutile de décrire ici les prodigieux exercices des acrobates et gymnastes de la troupe.,NaN,décrire,les prodigieux exercices des acrobates et gymnastes de la troupe,NaN,dep,obj,,3,7,[],"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",décrire,1,_,_,2616,1235,2616,[],"['474', '189']","['474', '189']",[],[],[],[],True,False,False
"Les tours de l’ échelle, de la perche, de la boule, des tonneaux, etc. furent exécutés avec une précision remarquable.",Les tours de l’échelle de la perche de la boule des tonneaux etc.,exécutés,avec une précision remarquable,nsubj:pass,root,obl:mod,2,20,23,"[1, 2, 3, 4, 5, 7, 8, 9, 11, 12, 13, 15, 16, 18]","[21, 22, 23, 24]",exécuter,0,_,_,2617,1235,2617,[],[],[],[],[],[],[],False,False,False
"Mais le principal attrait de la représentation était l’ exhibition de ces«   Longs - Nez  », étonnants équilibristes que l’ Europe ne connaît pas encore.",l’Europe,connaît,que,nsubj,acl:relcl,obj,25,27,23,"[24, 25]",[23],connaître,22,_,_,2618,1235,2618,[],[],[],[],[],[],[],False,False,False
Ces Longs - Nez forment une corporation particulière placée sous l’ invocation directe du dieu Tingou.,Ces Longs-Nez,forment,une corporation particulière,nsubj,root,obj,2,5,7,"[1, 2, 3, 4]","[6, 7, 8]",former,0,_,_,2619,1236,2619,['15'],[],['15'],[],[],[],[],True,False,False
Ces Longs - Nez forment une corporation particulière placée sous l’ invocation directe du dieu Tingou.,NaN,placée,sous l’invocation directe du dieu Tingou,NaN,acl,obl:arg,,9,12,[],"[10, 11, 12, 13, 14, 15, 16]",placer,7,_,_,2619,1236,2619,[],['89'],['89'],[],[],[],[],True,False,False
"Vêtus comme des hérauts du Moyen Âge, ils portaient une splendide paire d’ ailes à leurs épaules.",ils,Vêtus,comme des hérauts du Moyen Âge,nsubj,advcl,obl:arg,9,1,4,[9],"[2, 3, 4, 5, 6, 7]",vêtir,10,_,_,2620,1236,2620,['15'],[],['15'],[],[],[],[],True,False,False
"Vêtus comme des hérauts du Moyen Âge, ils portaient une splendide paire d’ ailes à leurs épaules.",ils,portaient,une splendide paire d’ailes,nsubj,root,obj,9,10,13,[9],"[11, 12, 13, 14, 15]",porter,0,_,_,2620,1236,2620,['15'],[],['15'],[],[],[],[],True,False,False
"Vêtus comme des hérauts du Moyen Âge, ils portaient une splendide paire d’ ailes à leurs épaules.",ils,portaient,à leurs épaules,nsubj,root,obl:arg,9,10,18,[9],"[16, 17, 18]",porter,0,_,_,2620,1236,2620,['15'],['15'],['15'],[],[],[],[],True,False,False
"Mais ce qui les distinguait plus spécialement, c’ était ce long nez dont leur face était agrémentée, et surtout l’ usage qu’ ils en faisaient.",qui,distinguait,les,nsubj,acl:relcl,obj,3,5,4,[3],[4],distinguer,2,_,_,2621,1236,2621,[],['15'],['15'],[],[],[],[],True,False,False
"Mais ce qui les distinguait plus spécialement, c’ était ce long nez dont leur face était agrémentée, et surtout l’ usage qu’ ils en faisaient.",leur face,agrémentée,dont,nsubj:pass,acl:relcl,iobj,16,18,14,"[15, 16]",[14],agrémenter,13,_,_,2621,1236,2621,['15'],[],['15'],[],[],[],[],True,False,False
"Mais ce qui les distinguait plus spécialement, c’ était ce long nez dont leur face était agrémentée, et surtout l’ usage qu’ ils en faisaient.",ils,faisaient,qu’,nsubj,acl:relcl,obj,25,27,24,[25],[24],faire,23,_,_,2621,1236,2621,['15'],[],['15'],[],[],[],[],True,False,False
"Mais ce qui les distinguait plus spécialement, c’ était ce long nez dont leur face était agrémentée, et surtout l’ usage qu’ ils en faisaient.",ils,faisaient,en,nsubj,acl:relcl,iobj,25,27,26,[25],[26],faire,23,_,_,2621,1236,2621,['15'],[],['15'],[],[],[],[],True,False,False
"Or, c’ était sur ces appendices, fixés d’ une façon solide, que s’ opéraient tous leurs exercices d’ équilibre.",NaN,fixés,d’une façon solide,NaN,acl,obl:mod,,9,12,[],"[10, 11, 12, 13]",fixer,7,_,_,2623,1236,2623,[],[],[],[],[],[],[],False,False,False
"Or, c’ était sur ces appendices, fixés d’ une façon solide, que s’ opéraient tous leurs exercices d’ équilibre.",NaN,opéraient,s’,NaN,dep,expl:comp,,17,16,[],[16],opérer,7,_,_,2623,1236,2623,[],[],[],[],[],[],[],False,False,False
"Or, c’ était sur ces appendices, fixés d’ une façon solide, que s’ opéraient tous leurs exercices d’ équilibre.",NaN,opéraient,tous leurs exercices d’équilibre,NaN,dep,obj,,17,20,[],"[18, 19, 20, 21, 22]",opérer,7,_,_,2623,1236,2623,[],['15'],['15'],[],[],[],[],True,False,False
"Une douzaine de ces sectateurs du dieu Tingou se couchèrent sur le dos, et leurs camarades vinrent s’ ébattre sur leurs nez, dressés comme des paratonnerres, sautant, voltigeant de celui-ci à celui -là, et exécutant les tours les plus invraisemblables.",Une douzaine de ces sectateurs du dieu Tingou,couchèrent,se,nsubj,root,expl:comp,2,10,9,"[1, 2, 3, 4, 5, 6, 7, 8]",[9],coucher,0,_,_,2624,1236,2624,"['15', '89']",[],"['15', '89']",[],[],[],[],True,False,False
"Une douzaine de ces sectateurs du dieu Tingou se couchèrent sur le dos, et leurs camarades vinrent s’ ébattre sur leurs nez, dressés comme des paratonnerres, sautant, voltigeant de celui-ci à celui -là, et exécutant les tours les plus invraisemblables.",Une douzaine de ces sectateurs du dieu Tingou,couchèrent,sur le dos,nsubj,root,obl:arg,2,10,13,"[1, 2, 3, 4, 5, 6, 7, 8]","[11, 12, 13]",coucher,0,_,_,2624,1236,2624,"['15', '89']",[],"['15', '89']",[],[],[],[],True,False,False
"Une douzaine de ces sectateurs du dieu Tingou se couchèrent sur le dos, et leurs camarades vinrent s’ ébattre sur leurs nez, dressés comme des paratonnerres, sautant, voltigeant de celui-ci à celui -là, et exécutant les tours les plus invraisemblables.",leurs camarades,vinrent,NaN,nsubj,conj,NaN,17,18,,"[16, 17]",[],venir,10,_,_,2624,1236,2624,['15'],[],['15'],[],[],[],[],True,False,False
"Une douzaine de ces sectateurs du dieu Tingou se couchèrent sur le dos, et leurs camarades vinrent s’ ébattre sur leurs nez, dressés comme des paratonnerres, sautant, voltigeant de celui-ci à celui -là, et exécutant les tours les plus invraisemblables.",leurs camarades,ébattre,s’,nsubj,xcomp,expl:comp,17,20,19,"[16, 17]",[19],ébattre,18,_,_,2624,1236,2624,['15'],[],['15'],[],[],[],[],True,False,False
"Une douzaine de ces sectateurs du dieu Tingou se couchèrent sur le dos, et leurs camarades vinrent s’ ébattre sur leurs nez, dressés comme des paratonnerres, sautant, voltigeant de celui-ci à celui -là, et exécutant les tours les plus invraisemblables.",leurs camarades,ébattre,sur leurs nez,nsubj,xcomp,obl:arg,17,20,23,"[16, 17]","[21, 22, 23]",ébattre,18,_,_,2624,1236,2624,['15'],['15'],['15'],[],[],[],[],True,False,False
"Une douzaine de ces sectateurs du dieu Tingou se couchèrent sur le dos, et leurs camarades vinrent s’ ébattre sur leurs nez, dressés comme des paratonnerres, sautant, voltigeant de celui-ci à celui -là, et exécutant les tours les plus invraisemblables.",NaN,dressés,comme des paratonnerres,NaN,acl,obl:mod,,25,28,[],"[26, 27, 28]",dresser,23,_,_,2624,1236,2624,[],[],[],[],[],[],[],False,False,False
"Une douzaine de ces sectateurs du dieu Tingou se couchèrent sur le dos, et leurs camarades vinrent s’ ébattre sur leurs nez, dressés comme des paratonnerres, sautant, voltigeant de celui-ci à celui -là, et exécutant les tours les plus invraisemblables.",leurs camarades,sautant,NaN,nsubj,advcl,NaN,17,30,,"[16, 17]",[],sauter,18,_,_,2624,1236,2624,['15'],[],['15'],[],[],[],[],True,False,False
"Une douzaine de ces sectateurs du dieu Tingou se couchèrent sur le dos, et leurs camarades vinrent s’ ébattre sur leurs nez, dressés comme des paratonnerres, sautant, voltigeant de celui-ci à celui -là, et exécutant les tours les plus invraisemblables.",leurs camarades,voltigeant,de celui-ci,nsubj,conj,obl:arg,17,32,34,"[16, 17]","[33, 34]",voltiger,30,_,_,2624,1236,2624,['15'],[],['15'],[],[],[],[],True,False,False
"Une douzaine de ces sectateurs du dieu Tingou se couchèrent sur le dos, et leurs camarades vinrent s’ ébattre sur leurs nez, dressés comme des paratonnerres, sautant, voltigeant de celui-ci à celui -là, et exécutant les tours les plus invraisemblables.",leurs camarades,voltigeant,à celui -là,nsubj,conj,obl:arg,17,32,37,"[16, 17]","[35, 36, 37]",voltiger,30,_,_,2624,1236,2624,['15'],[],['15'],[],[],[],[],True,False,False
"Une douzaine de ces sectateurs du dieu Tingou se couchèrent sur le dos, et leurs camarades vinrent s’ ébattre sur leurs nez, dressés comme des paratonnerres, sautant, voltigeant de celui-ci à celui -là, et exécutant les tours les plus invraisemblables.",leurs camarades,exécutant,les tours les plus invraisemblables,nsubj,conj,obj,17,40,42,"[16, 17]","[41, 42, 43, 44, 45]",exécuter,32,_,_,2624,1236,2624,['15'],[],['15'],[],[],[],[],True,False,False
"Pour terminer, on avait spécialement annoncé au public la pyramide humaine, dans laquelle une cinquantaine de Longs - Nez devaient figurer le«   Char de Jaggernaut  ». Mais au lieu de former cette pyramide en prenant leurs épaules pour point d’ appui, les artistes de l’ honorable Batulcar ne devaient s’ emmancher que par leur nez.",on,terminer,NaN,nsubj,advcl,NaN,4,2,,[4],[],terminer,7,_,_,2625,1237,2625,['15'],[],['15'],[],[],[],[],True,False,False
"Pour terminer, on avait spécialement annoncé au public la pyramide humaine, dans laquelle une cinquantaine de Longs - Nez devaient figurer le«   Char de Jaggernaut  ». Mais au lieu de former cette pyramide en prenant leurs épaules pour point d’ appui, les artistes de l’ honorable Batulcar ne devaient s’ emmancher que par leur nez.",on,annoncé,au public,nsubj,root,obl:arg,4,7,9,[4],"[8, 9]",annoncer,0,_,_,2625,1237,2625,['15'],['475'],"['15', '475']",[],[],[],[],True,False,False
"Pour terminer, on avait spécialement annoncé au public la pyramide humaine, dans laquelle une cinquantaine de Longs - Nez devaient figurer le«   Char de Jaggernaut  ». Mais au lieu de former cette pyramide en prenant leurs épaules pour point d’ appui, les artistes de l’ honorable Batulcar ne devaient s’ emmancher que par leur nez.",on,annoncé,la pyramide humaine,nsubj,root,obj,4,7,11,[4],"[10, 11, 12]",annoncer,0,_,_,2625,1237,2625,['15'],[],['15'],[],[],[],[],True,False,False
"Pour terminer, on avait spécialement annoncé au public la pyramide humaine, dans laquelle une cinquantaine de Longs - Nez devaient figurer le«   Char de Jaggernaut  ». Mais au lieu de former cette pyramide en prenant leurs épaules pour point d’ appui, les artistes de l’ honorable Batulcar ne devaient s’ emmancher que par leur nez.",une cinquantaine de Longs-Nez,devaient,dans laquelle,nsubj,acl:relcl,obl:mod,17,22,15,"[16, 17, 18, 19, 20, 21]","[14, 15]",devoir,11,_,_,2625,1237,2625,['15'],[],['15'],[],[],[],[],True,False,False
"Pour terminer, on avait spécialement annoncé au public la pyramide humaine, dans laquelle une cinquantaine de Longs - Nez devaient figurer le«   Char de Jaggernaut  ». Mais au lieu de former cette pyramide en prenant leurs épaules pour point d’ appui, les artistes de l’ honorable Batulcar ne devaient s’ emmancher que par leur nez.",une cinquantaine de Longs-Nez,figurer,NaN,nsubj,xcomp,NaN,17,23,,"[16, 17, 18, 19, 20, 21]",[],figurer,22,_,_,2625,1237,2625,['15'],[],['15'],[],[],[],[],True,False,False
"Pour terminer, on avait spécialement annoncé au public la pyramide humaine, dans laquelle une cinquantaine de Longs - Nez devaient figurer le«   Char de Jaggernaut  ». Mais au lieu de former cette pyramide en prenant leurs épaules pour point d’ appui, les artistes de l’ honorable Batulcar ne devaient s’ emmancher que par leur nez.",NaN,former,cette pyramide,NaN,acl,obj,,37,39,[],"[38, 39]",former,35,_,_,2625,1237,2625,[],[],[],[],[],[],[],False,False,False
"Pour terminer, on avait spécialement annoncé au public la pyramide humaine, dans laquelle une cinquantaine de Longs - Nez devaient figurer le«   Char de Jaggernaut  ». Mais au lieu de former cette pyramide en prenant leurs épaules pour point d’ appui, les artistes de l’ honorable Batulcar ne devaient s’ emmancher que par leur nez.",NaN,prenant,leurs épaules,NaN,advcl,obj,,41,43,[],"[42, 43]",prendre,37,_,_,2625,1237,2625,[],[],[],[],[],[],[],False,False,False
"Pour terminer, on avait spécialement annoncé au public la pyramide humaine, dans laquelle une cinquantaine de Longs - Nez devaient figurer le«   Char de Jaggernaut  ». Mais au lieu de former cette pyramide en prenant leurs épaules pour point d’ appui, les artistes de l’ honorable Batulcar ne devaient s’ emmancher que par leur nez.",NaN,prenant,pour point d’appui,NaN,advcl,obl:mod,,41,45,[],"[44, 45, 46, 47]",prendre,37,_,_,2625,1237,2625,[],[],[],[],[],[],[],False,False,False
"Pour terminer, on avait spécialement annoncé au public la pyramide humaine, dans laquelle une cinquantaine de Longs - Nez devaient figurer le«   Char de Jaggernaut  ». Mais au lieu de former cette pyramide en prenant leurs épaules pour point d’ appui, les artistes de l’ honorable Batulcar ne devaient s’ emmancher que par leur nez.",les artistes de l’honorable Batulcar,devaient,au lieu,nsubj,conj,obl:mod,50,56,35,"[49, 50, 51, 52, 53, 54]","[34, 35]",devoir,7,_,_,2625,1237,2625,"['15', '20']",[],"['15', '20']",[],[],[],[],True,False,False
"Pour terminer, on avait spécialement annoncé au public la pyramide humaine, dans laquelle une cinquantaine de Longs - Nez devaient figurer le«   Char de Jaggernaut  ». Mais au lieu de former cette pyramide en prenant leurs épaules pour point d’ appui, les artistes de l’ honorable Batulcar ne devaient s’ emmancher que par leur nez.",les artistes de l’honorable Batulcar,emmancher,s’,nsubj,xcomp,expl:comp,50,58,57,"[49, 50, 51, 52, 53, 54]",[57],emmancher,56,_,_,2625,1237,2625,"['15', '20']",[],"['15', '20']",[],[],[],[],True,False,False
"Pour terminer, on avait spécialement annoncé au public la pyramide humaine, dans laquelle une cinquantaine de Longs - Nez devaient figurer le«   Char de Jaggernaut  ». Mais au lieu de former cette pyramide en prenant leurs épaules pour point d’ appui, les artistes de l’ honorable Batulcar ne devaient s’ emmancher que par leur nez.",les artistes de l’honorable Batulcar,emmancher,que par leur nez,nsubj,xcomp,obl:mod,50,58,62,"[49, 50, 51, 52, 53, 54]","[59, 60, 61, 62]",emmancher,56,_,_,2625,1237,2625,"['15', '20']",['15'],"['15', '20']",[],[],[],[],True,False,False
"Or, l’ un de ceux qui formaient la base du char avait quitté la troupe, et comme il suffisait d’ être vigoureux et adroit, Passepartout avait été choisi pour le remplacer.",qui,formaient,la base du char,nsubj,acl:relcl,obj,7,8,10,[7],"[9, 10, 11, 12]",former,6,_,_,2626,1237,2626,['15'],[],['15'],[],[],[],[],True,False,False
"Or, l’ un de ceux qui formaient la base du char avait quitté la troupe, et comme il suffisait d’ être vigoureux et adroit, Passepartout avait été choisi pour le remplacer.",l’un de ceux,quitté,la troupe,nsubj,advcl,obj,4,14,16,"[3, 4, 5, 6]","[15, 16]",quitter,31,_,_,2626,1237,2626,['15'],['15'],['15'],[],[],[],[],True,False,False
"Or, l’ un de ceux qui formaient la base du char avait quitté la troupe, et comme il suffisait d’ être vigoureux et adroit, Passepartout avait été choisi pour le remplacer.",l’un de ceux,suffisait,NaN,nsubj,conj,NaN,4,21,,"[3, 4, 5, 6]",[],suffire,14,_,_,2626,1237,2626,['15'],[],['15'],[],[],[],[],True,False,False
"Or, l’ un de ceux qui formaient la base du char avait quitté la troupe, et comme il suffisait d’ être vigoureux et adroit, Passepartout avait été choisi pour le remplacer.",Passepartout,choisi,NaN,nsubj:pass,root,NaN,28,31,,[28],[],choisir,0,_,_,2626,1237,2626,['0'],[],['0'],[],[],[],[],True,False,False
"Or, l’ un de ceux qui formaient la base du char avait quitté la troupe, et comme il suffisait d’ être vigoureux et adroit, Passepartout avait été choisi pour le remplacer.",Passepartout,remplacer,le,nsubj:pass,xcomp,obj,28,34,33,[28],[33],remplacer,31,_,_,2626,1237,2626,['0'],['0'],['0'],[],[],[],[],True,False,False
"Certes, le digne garçon se sentit tout piteux, quand– triste souvenir de sa jeunesse– il eut endossé son costume du Moyen Âge, orné d’ ailes multicolores, et qu’ un nez de six pieds lui eut été appliqué sur la face  !",le digne garçon,sentit,se,nsubj,ccomp,expl:comp,5,7,6,"[3, 4, 5]",[6],sentir,19,_,_,2627,1238,2627,['0'],[],['0'],[],[],[],[],True,False,False
