Phrase,Sujet,Verbe,Objet,Dep_sujet,Dep_verbe,Dep_objet,ID_sujet,ID_verbe,ID_objet,DocID_sujet,DocID_verbe,DocID_objet,IDs_sujet,IDs_objet,Lemme_verbe,Head_verbe,Annotation_verbe_col8,Annotation_verbe_col9,Num_phrase,Num_paragr,Sentence_index,personnages_sujet,personnages_objet,personnages_triptyque,lieux_sujet,lieux_objet,lieux_triptyque,types_lieux_triptyque,a_personnage_triptyque,a_lieu_triptyque,a_personnage_et_lieu_triptyque
"- Et comme pièce de conviction, voici les souliers du profanateur, ajouta le greffier, en posant une paire de chaussures sur son bureau.",le greffier,posant,une paire de chaussures,nsubj,advcl,obj,16,19,21,30333,30336,30338,"[15, 16]","[20, 21, 22, 23]",poser,14,_,_,1537,749,1538,['14'],[],['14'],[],[],[],[],True,False,False
"- Et comme pièce de conviction, voici les souliers du profanateur, ajouta le greffier, en posant une paire de chaussures sur son bureau.",le greffier,posant,sur son bureau,nsubj,advcl,obl:arg,16,19,26,30333,30336,30343,"[15, 16]","[24, 25, 26]",poser,14,_,_,1537,749,1538,['14'],['14'],['14'],[],[],[],[],True,False,False
"- Mes souliers!» s' écria Passepartout, qui, surpris au dernier chef, ne put retenir cette involontaire exclamation.",Passepartout,écria,NaN,nsubj,parataxis,NaN,8,7,,30352,30351,,[8],[],écrier,3,_,_,1538,750,1539,['0'],[],['0'],[],[],[],[],True,False,False
"- Mes souliers!» s' écria Passepartout, qui, surpris au dernier chef, ne put retenir cette involontaire exclamation.",qui,surpris,au dernier chef,nsubj,advcl,obl:arg,10,12,15,30354,30356,30359,[10],"[13, 14, 15]",surprendre,18,_,_,1538,750,1539,['0'],[],['0'],[],[],[],[],True,False,False
"- Mes souliers!» s' écria Passepartout, qui, surpris au dernier chef, ne put retenir cette involontaire exclamation.",qui,put,NaN,nsubj,acl:relcl,NaN,10,18,,30354,30362,,[10],[],pouvoir,8,_,_,1538,750,1539,['0'],[],['0'],[],[],[],[],True,False,False
"- Mes souliers!» s' écria Passepartout, qui, surpris au dernier chef, ne put retenir cette involontaire exclamation.",qui,retenir,cette involontaire exclamation,nsubj,xcomp,obj,10,19,22,30354,30363,30366,[10],"[20, 21, 22]",retenir,18,_,_,1538,750,1539,['0'],[],['0'],[],[],[],[],True,False,False
On devine la confusion qui s' était opérée dans l' esprit du maître et du domestique.,On,devine,la confusion,nsubj,root,obj,1,2,4,30368,30369,30371,[1],"[3, 4]",deviner,0,_,_,1539,751,1540,[],[],[],[],[],[],[],False,False,False
On devine la confusion qui s' était opérée dans l' esprit du maître et du domestique.,qui,opérée,dans l'esprit du maître et du domestique,nsubj,acl:relcl,obl:mod,5,8,11,30372,30375,30378,[5],"[9, 10, 11, 12, 13, 14, 15, 16]",opérer,4,_,_,1539,751,1540,[],"['24', '14', '3']","['24', '14', '3']",[],[],[],[],True,False,False
"Cet incident de la pagode de Bombay, ils l' avaient oublié, et c' était celui -là même qui les amenait devant le magistrat de Calcutta.",ils,oublié,Cet incident de la pagode de Bombay,nsubj,root,obl:mod,9,12,2,30393,30396,30386,[9],"[1, 2, 3, 4, 5, 6, 7]",oublier,0,_,_,1540,751,1541,['14'],[],['14'],[],[],[],[],True,False,False
"Cet incident de la pagode de Bombay, ils l' avaient oublié, et c' était celui -là même qui les amenait devant le magistrat de Calcutta.",ils,oublié,l',nsubj,root,obj,9,12,10,30393,30396,30394,[9],[10],oublier,0,_,_,1540,751,1541,['14'],[],['14'],[],[],[],[],True,False,False
"Cet incident de la pagode de Bombay, ils l' avaient oublié, et c' était celui -là même qui les amenait devant le magistrat de Calcutta.",qui,amenait,les,nsubj,dep,obj,20,22,21,30404,30406,30405,[20],[21],amener,18,_,_,1540,751,1541,[],['14'],['14'],[],[],[],[],True,False,False
"Cet incident de la pagode de Bombay, ils l' avaient oublié, et c' était celui -là même qui les amenait devant le magistrat de Calcutta.",qui,amenait,devant le magistrat de Calcutta,nsubj,dep,obl:arg,20,22,25,30404,30406,30409,[20],"[23, 24, 25, 26, 27]",amener,18,_,_,1540,751,1541,[],['14'],['14'],[],[],[],[],True,False,False
"En effet, l' agent Fix avait compris tout le parti qu' il pouvait tirer de cette malencontreuse affaire.",l'agent Fix,compris,En effet,nsubj,root,obl:mod,5,8,2,30417,30420,30414,"[4, 5, 6]","[1, 2]",comprendre,0,_,_,1541,752,1542,['2'],[],['2'],[],[],[],[],True,False,False
"En effet, l' agent Fix avait compris tout le parti qu' il pouvait tirer de cette malencontreuse affaire.",l'agent Fix,compris,tout le parti,nsubj,root,obj,5,8,11,30417,30420,30423,"[4, 5, 6]","[9, 10, 11]",comprendre,0,_,_,1541,752,1542,['2'],[],['2'],[],[],[],[],True,False,False
"En effet, l' agent Fix avait compris tout le parti qu' il pouvait tirer de cette malencontreuse affaire.",il,pouvait,NaN,nsubj,acl:relcl,NaN,13,14,,30425,30426,,[13],[],pouvoir,11,_,_,1541,752,1542,['2'],[],['2'],[],[],[],[],True,False,False
"En effet, l' agent Fix avait compris tout le parti qu' il pouvait tirer de cette malencontreuse affaire.",il,tirer,de cette malencontreuse affaire,nsubj,xcomp,obl:arg,13,15,19,30425,30427,30431,[13],"[16, 17, 18, 19]",tirer,14,_,_,1541,752,1542,['2'],[],['2'],[],[],[],[],True,False,False
"Retardant son départ de douze heures, il s' était fait le conseil des prêtres de Malebar - Hill; il leur avait promis des dommages - intérêts considérables, sachant bien que le gouvernement anglais se montrait très sévère pour ce genre de délit; puis, par le train suivant, il les avait lancés sur les traces du sacrilège.",il,Retardant,son départ de douze heures,nsubj,advcl,obj,8,1,3,30440,30433,30435,[8],"[2, 3, 4, 5, 6]",retarder,11,_,_,1542,752,1543,['2'],['2'],['2'],[],[],[],[],True,False,False
"Retardant son départ de douze heures, il s' était fait le conseil des prêtres de Malebar - Hill; il leur avait promis des dommages - intérêts considérables, sachant bien que le gouvernement anglais se montrait très sévère pour ce genre de délit; puis, par le train suivant, il les avait lancés sur les traces du sacrilège.",il,fait,s',nsubj,root,expl:comp,8,11,9,30440,30443,30441,[8],[9],faire,0,_,_,1542,752,1543,['2'],[],['2'],[],[],[],[],True,False,False
"Retardant son départ de douze heures, il s' était fait le conseil des prêtres de Malebar - Hill; il leur avait promis des dommages - intérêts considérables, sachant bien que le gouvernement anglais se montrait très sévère pour ce genre de délit; puis, par le train suivant, il les avait lancés sur les traces du sacrilège.",il,fait,le conseil des prêtres de Malebar-Hill,nsubj,root,obj,8,11,13,30440,30443,30445,[8],"[12, 13, 14, 15, 16, 17, 18, 19]",faire,0,_,_,1542,752,1543,['2'],['87'],"['2', '87']",[],[],[],[],True,False,False
"Retardant son départ de douze heures, il s' était fait le conseil des prêtres de Malebar - Hill; il leur avait promis des dommages - intérêts considérables, sachant bien que le gouvernement anglais se montrait très sévère pour ce genre de délit; puis, par le train suivant, il les avait lancés sur les traces du sacrilège.",il,promis,leur,nsubj,root,iobj,21,24,22,30453,30456,30454,[21],[22],promettre,0,_,_,1542,752,1543,['2'],['87'],"['2', '87']",[],[],[],[],True,False,False
"Retardant son départ de douze heures, il s' était fait le conseil des prêtres de Malebar - Hill; il leur avait promis des dommages - intérêts considérables, sachant bien que le gouvernement anglais se montrait très sévère pour ce genre de délit; puis, par le train suivant, il les avait lancés sur les traces du sacrilège.",il,promis,des dommages-intérêts,nsubj,root,obj,21,24,26,30453,30456,30458,[21],"[25, 26]",promettre,0,_,_,1542,752,1543,['2'],[],['2'],[],[],[],[],True,False,False
"Retardant son départ de douze heures, il s' était fait le conseil des prêtres de Malebar - Hill; il leur avait promis des dommages - intérêts considérables, sachant bien que le gouvernement anglais se montrait très sévère pour ce genre de délit; puis, par le train suivant, il les avait lancés sur les traces du sacrilège.",il,promis,dommages-intérêts,nsubj,root,obl:arg,21,24,27,30453,30456,30459,[21],[27],promettre,0,_,_,1542,752,1543,['2'],[],['2'],[],[],[],[],True,False,False
"Retardant son départ de douze heures, il s' était fait le conseil des prêtres de Malebar - Hill; il leur avait promis des dommages - intérêts considérables, sachant bien que le gouvernement anglais se montrait très sévère pour ce genre de délit; puis, par le train suivant, il les avait lancés sur les traces du sacrilège.",il,promis,dommages-intérêts,nsubj,root,obl:arg,21,24,28,30453,30456,30460,[21],[28],promettre,0,_,_,1542,752,1543,['2'],[],['2'],[],[],[],[],True,False,False
"Retardant son départ de douze heures, il s' était fait le conseil des prêtres de Malebar - Hill; il leur avait promis des dommages - intérêts considérables, sachant bien que le gouvernement anglais se montrait très sévère pour ce genre de délit; puis, par le train suivant, il les avait lancés sur les traces du sacrilège.",il,sachant,NaN,nsubj,advcl,NaN,21,31,,30453,30463,,[21],[],savoir,24,_,_,1542,752,1543,['2'],[],['2'],[],[],[],[],True,False,False
"Retardant son départ de douze heures, il s' était fait le conseil des prêtres de Malebar - Hill; il leur avait promis des dommages - intérêts considérables, sachant bien que le gouvernement anglais se montrait très sévère pour ce genre de délit; puis, par le train suivant, il les avait lancés sur les traces du sacrilège.",le gouvernement anglais,montrait,se,nsubj,ccomp,expl:comp,35,38,37,30467,30470,30469,"[34, 35, 36]",[37],montrer,31,_,_,1542,752,1543,[],[],[],[],[],[],[],False,False,False
"Retardant son départ de douze heures, il s' était fait le conseil des prêtres de Malebar - Hill; il leur avait promis des dommages - intérêts considérables, sachant bien que le gouvernement anglais se montrait très sévère pour ce genre de délit; puis, par le train suivant, il les avait lancés sur les traces du sacrilège.",le gouvernement anglais,montrait,pour ce genre de délit,nsubj,ccomp,obl:mod,35,38,43,30467,30470,30475,"[34, 35, 36]","[41, 42, 43, 44, 45]",montrer,31,_,_,1542,752,1543,[],[],[],[],[],[],[],False,False,False
"Retardant son départ de douze heures, il s' était fait le conseil des prêtres de Malebar - Hill; il leur avait promis des dommages - intérêts considérables, sachant bien que le gouvernement anglais se montrait très sévère pour ce genre de délit; puis, par le train suivant, il les avait lancés sur les traces du sacrilège.",il,lancés,par le train suivant,nsubj,root,obl:mod,54,57,51,30486,30489,30483,[54],"[49, 50, 51, 52]",lancer,0,_,_,1542,752,1543,['2'],[],['2'],[],[],[],[],True,False,False
"Retardant son départ de douze heures, il s' était fait le conseil des prêtres de Malebar - Hill; il leur avait promis des dommages - intérêts considérables, sachant bien que le gouvernement anglais se montrait très sévère pour ce genre de délit; puis, par le train suivant, il les avait lancés sur les traces du sacrilège.",il,lancés,les,nsubj,root,obj,54,57,55,30486,30489,30487,[54],[55],lancer,0,_,_,1542,752,1543,['2'],['87'],"['2', '87']",[],[],[],[],True,False,False
"Retardant son départ de douze heures, il s' était fait le conseil des prêtres de Malebar - Hill; il leur avait promis des dommages - intérêts considérables, sachant bien que le gouvernement anglais se montrait très sévère pour ce genre de délit; puis, par le train suivant, il les avait lancés sur les traces du sacrilège.",il,lancés,sur les traces du sacrilège,nsubj,root,obl:mod,54,57,60,30486,30489,30492,[54],"[58, 59, 60, 61, 62]",lancer,0,_,_,1542,752,1543,['2'],[],['2'],[],[],[],[],True,False,False
"Mais, par suite du temps employé à la délivrance de la jeune veuve, Fix et les Indous arrivèrent à Calcutta avant Phileas Fogg et son domestique, que les magistrats, prévenus par dépêche, devaient arrêter à leur descente du train.",NaN,employé,à la délivrance de la jeune veuve,NaN,acl,obl:mod,,7,10,,30502,30505,[],"[8, 9, 10, 11, 12, 13, 14]",employer,6,_,_,1543,752,1544,[],['4'],['4'],[],[],[],[],True,False,False
"Mais, par suite du temps employé à la délivrance de la jeune veuve, Fix et les Indous arrivèrent à Calcutta avant Phileas Fogg et son domestique, que les magistrats, prévenus par dépêche, devaient arrêter à leur descente du train.",Fix et les Indous,arrivèrent,par suite du temps,nsubj,root,obl:mod,16,20,4,30511,30515,30499,"[16, 17, 18, 19]","[3, 4, 5, 6]",arriver,0,_,_,1543,752,1544,"['2', '14', '367']",[],"['2', '14', '367']",[],[],[],[],True,False,False
"Mais, par suite du temps employé à la délivrance de la jeune veuve, Fix et les Indous arrivèrent à Calcutta avant Phileas Fogg et son domestique, que les magistrats, prévenus par dépêche, devaient arrêter à leur descente du train.",Fix et les Indous,arrivèrent,à Calcutta,nsubj,root,obl:arg,16,20,22,30511,30515,30517,"[16, 17, 18, 19]","[21, 22]",arriver,0,_,_,1543,752,1544,"['2', '14', '367']",[],"['2', '14', '367']",[],[],[],[],True,False,False
"Mais, par suite du temps employé à la délivrance de la jeune veuve, Fix et les Indous arrivèrent à Calcutta avant Phileas Fogg et son domestique, que les magistrats, prévenus par dépêche, devaient arrêter à leur descente du train.",Fix et les Indous,arrivèrent,avant Phileas Fogg et son domestique,nsubj,root,obl:mod,16,20,24,30511,30515,30519,"[16, 17, 18, 19]","[23, 24, 25, 26, 27, 28]",arriver,0,_,_,1543,752,1544,"['2', '14', '367']",['3'],"['2', '14', '367', '3']",[],[],[],[],True,False,False
"Mais, par suite du temps employé à la délivrance de la jeune veuve, Fix et les Indous arrivèrent à Calcutta avant Phileas Fogg et son domestique, que les magistrats, prévenus par dépêche, devaient arrêter à leur descente du train.",NaN,prévenus,par dépêche,NaN,acl,obl:mod,,34,36,,30529,30531,[],"[35, 36]",prévenir,32,_,_,1543,752,1544,[],[],[],[],[],[],[],False,False,False
"Mais, par suite du temps employé à la délivrance de la jeune veuve, Fix et les Indous arrivèrent à Calcutta avant Phileas Fogg et son domestique, que les magistrats, prévenus par dépêche, devaient arrêter à leur descente du train.",les magistrats,devaient,NaN,nsubj,acl:relcl,NaN,32,38,,30527,30533,,"[31, 32]",[],devoir,20,_,_,1543,752,1544,['368'],[],['368'],[],[],[],[],True,False,False
"Mais, par suite du temps employé à la délivrance de la jeune veuve, Fix et les Indous arrivèrent à Calcutta avant Phileas Fogg et son domestique, que les magistrats, prévenus par dépêche, devaient arrêter à leur descente du train.",les magistrats,arrêter,à leur descente du train,nsubj,xcomp,obl:mod,32,39,42,30527,30534,30537,"[31, 32]","[40, 41, 42, 43, 44]",arrêter,38,_,_,1543,752,1544,['368'],['3'],"['368', '3']",[],[],[],[],True,False,False
"Que l' on juge du désappointement de Fix, quand il apprit que Phileas Fogg n' était point encore arrivé dans la capitale de l' Inde.",l',juge,du désappointement de Fix,nsubj,root,obl:arg,2,4,6,30542,30544,30546,[2],"[5, 6, 7, 8]",juger,0,_,_,1544,752,1545,[],['2'],['2'],[],[],[],[],True,False,False
"Que l' on juge du désappointement de Fix, quand il apprit que Phileas Fogg n' était point encore arrivé dans la capitale de l' Inde.",il,apprit,NaN,nsubj,advcl,NaN,11,12,,30551,30552,,[11],[],apprendre,4,_,_,1544,752,1545,['2'],[],['2'],[],[],[],[],True,False,False
"Que l' on juge du désappointement de Fix, quand il apprit que Phileas Fogg n' était point encore arrivé dans la capitale de l' Inde.",Phileas Fogg,arrivé,dans la capitale de l'Inde,nsubj,ccomp,obl:arg,14,20,23,30554,30560,30563,"[14, 15]","[21, 22, 23, 24, 25, 26]",arriver,12,_,_,1544,752,1545,['3'],[],['3'],[],[],[],[],True,False,False
"Il dut croire que son voleur, s' arrêtant à une des stations du Peninsular - railway, s' était réfugié dans les provinces septentrionales.",Il,dut,NaN,nsubj,root,NaN,1,2,,30568,30569,,[1],[],devoir,0,_,_,1545,752,1546,['2'],[],['2'],[],[],[],[],True,False,False
"Il dut croire que son voleur, s' arrêtant à une des stations du Peninsular - railway, s' était réfugié dans les provinces septentrionales.",Il,croire,NaN,nsubj,xcomp,NaN,1,3,,30568,30570,,[1],[],croire,2,_,_,1545,752,1546,['2'],[],['2'],[],[],[],[],True,False,False
"Il dut croire que son voleur, s' arrêtant à une des stations du Peninsular - railway, s' était réfugié dans les provinces septentrionales.",son voleur,arrêtant,s',nsubj,ccomp,expl:comp,6,9,8,30573,30576,30575,"[5, 6]",[8],arrêter,3,_,_,1545,752,1546,"['2', '3']",[],"['2', '3']",[],[],[],[],True,False,False
"Il dut croire que son voleur, s' arrêtant à une des stations du Peninsular - railway, s' était réfugié dans les provinces septentrionales.",son voleur,arrêtant,à une des stations du Peninsular-railway,nsubj,ccomp,obl:arg,6,9,11,30573,30576,30578,"[5, 6]","[10, 11, 12, 13, 14, 15, 16, 17]",arrêter,3,_,_,1545,752,1546,"['2', '3']",[],"['2', '3']",[],['des stations du peninsular - railway'],['des stations du peninsular - railway'],['FAC'],True,True,True
"Il dut croire que son voleur, s' arrêtant à une des stations du Peninsular - railway, s' était réfugié dans les provinces septentrionales.",Il,réfugié,s',nsubj,conj,expl:comp,1,21,19,30568,30588,30586,[1],[19],réfugier,2,_,_,1545,752,1546,['2'],[],['2'],[],[],[],[],True,False,False
"Il dut croire que son voleur, s' arrêtant à une des stations du Peninsular - railway, s' était réfugié dans les provinces septentrionales.",Il,réfugié,dans les provinces septentrionales,nsubj,conj,obl:arg,1,21,24,30568,30588,30591,[1],"[22, 23, 24, 25]",réfugier,2,_,_,1545,752,1546,['2'],[],['2'],[],['les provinces septentrionales'],['les provinces septentrionales'],['LOC'],True,True,True
"Pendant vingt-quatre heures, au milieu de mortelles inquiétudes, Fix le guetta à la gare.",Fix,guetta,Pendant vingt-quatre heures,nsubj,root,obl:mod,11,13,3,30604,30606,30596,[11],"[1, 2, 3]",guetter,0,_,_,1546,752,1547,['2'],[],['2'],[],[],[],[],True,False,False
"Pendant vingt-quatre heures, au milieu de mortelles inquiétudes, Fix le guetta à la gare.",Fix,guetta,au milieu de mortelles inquiétudes,nsubj,root,obl:mod,11,13,6,30604,30606,30599,[11],"[5, 6, 7, 8, 9]",guetter,0,_,_,1546,752,1547,['2'],[],['2'],[],[],[],[],True,False,False
"Pendant vingt-quatre heures, au milieu de mortelles inquiétudes, Fix le guetta à la gare.",Fix,guetta,le,nsubj,root,obj,11,13,12,30604,30606,30605,[11],[12],guetter,0,_,_,1546,752,1547,['2'],['3'],"['2', '3']",[],[],[],[],True,False,False
"Pendant vingt-quatre heures, au milieu de mortelles inquiétudes, Fix le guetta à la gare.",Fix,guetta,à la gare,nsubj,root,obl:mod,11,13,16,30604,30606,30609,[11],"[14, 15, 16]",guetter,0,_,_,1546,752,1547,['2'],[],['2'],[],['la gare'],['la gare'],['FAC'],True,True,True
"Quelle fut donc sa joie quand, ce matin même, il le vit descendre du wagon, en compagnie, il est vrai, d' une jeune femme dont il ne pouvait s' expliquer la présence.",il,vit,ce matin même,nsubj,root,obl:mod,12,14,9,30622,30624,30619,[12],"[8, 9, 10]",voir,0,_,_,1547,752,1548,['2'],[],['2'],[],[],[],[],True,False,False
"Quelle fut donc sa joie quand, ce matin même, il le vit descendre du wagon, en compagnie, il est vrai, d' une jeune femme dont il ne pouvait s' expliquer la présence.",il,vit,le,nsubj,root,obj,12,14,13,30622,30624,30623,[12],[13],voir,0,_,_,1547,752,1548,['2'],['3'],"['2', '3']",[],[],[],[],True,False,False
"Quelle fut donc sa joie quand, ce matin même, il le vit descendre du wagon, en compagnie, il est vrai, d' une jeune femme dont il ne pouvait s' expliquer la présence.",il,descendre,du wagon,nsubj,xcomp,obl:arg,12,15,17,30622,30625,30627,[12],"[16, 17]",descendre,14,Dpt au sens large,VERB,1547,752,1548,['2'],[],['2'],[],[],[],[],True,False,False
"Quelle fut donc sa joie quand, ce matin même, il le vit descendre du wagon, en compagnie, il est vrai, d' une jeune femme dont il ne pouvait s' expliquer la présence.",il,descendre,en compagnie,nsubj,xcomp,obl:mod,12,15,20,30622,30625,30630,[12],"[19, 20]",descendre,14,Dpt au sens large,VERB,1547,752,1548,['2'],[],['2'],[],[],[],[],True,False,False
"Quelle fut donc sa joie quand, ce matin même, il le vit descendre du wagon, en compagnie, il est vrai, d' une jeune femme dont il ne pouvait s' expliquer la présence.",NaN,est,NaN,NaN,fixed,NaN,,23,,,30633,,[],[],être,22,_,_,1547,752,1548,[],[],[],[],[],[],[],False,False,False
"Quelle fut donc sa joie quand, ce matin même, il le vit descendre du wagon, en compagnie, il est vrai, d' une jeune femme dont il ne pouvait s' expliquer la présence.",il,pouvait,NaN,nsubj,acl:relcl,NaN,31,33,,30641,30643,,[31],[],pouvoir,29,_,_,1547,752,1548,['2'],[],['2'],[],[],[],[],True,False,False
"Quelle fut donc sa joie quand, ce matin même, il le vit descendre du wagon, en compagnie, il est vrai, d' une jeune femme dont il ne pouvait s' expliquer la présence.",il,expliquer,s',nsubj,xcomp,expl:comp,31,35,34,30641,30645,30644,[31],[34],expliquer,33,_,_,1547,752,1548,['2'],[],['2'],[],[],[],[],True,False,False
"Quelle fut donc sa joie quand, ce matin même, il le vit descendre du wagon, en compagnie, il est vrai, d' une jeune femme dont il ne pouvait s' expliquer la présence.",il,expliquer,la présence,nsubj,xcomp,obj,31,35,37,30641,30645,30647,[31],"[36, 37]",expliquer,33,_,_,1547,752,1548,['2'],[],['2'],[],[],[],[],True,False,False
"Aussitôt il lança sur lui un policeman, et voilà comment Mr. Fogg, Passepartout et la veuve du rajah du Bundelkund furent conduits devant le juge Obadiah.",il,lança,sur lui,nsubj,root,obl:arg,2,3,5,30650,30651,30653,[2],"[4, 5]",lancer,0,_,_,1548,752,1549,['2'],['3'],"['2', '3']",[],[],[],[],True,False,False
"Aussitôt il lança sur lui un policeman, et voilà comment Mr. Fogg, Passepartout et la veuve du rajah du Bundelkund furent conduits devant le juge Obadiah.",il,lança,un policeman,nsubj,root,obj,2,3,7,30650,30651,30655,[2],"[6, 7]",lancer,0,_,_,1548,752,1549,['2'],['3'],"['2', '3']",[],[],[],[],True,False,False
"Aussitôt il lança sur lui un policeman, et voilà comment Mr. Fogg, Passepartout et la veuve du rajah du Bundelkund furent conduits devant le juge Obadiah.",il,voilà,NaN,nsubj,conj,NaN,2,10,,30650,30658,,[2],[],voilà,3,_,_,1548,752,1549,['2'],[],['2'],[],[],[],[],True,False,False
"Aussitôt il lança sur lui un policeman, et voilà comment Mr. Fogg, Passepartout et la veuve du rajah du Bundelkund furent conduits devant le juge Obadiah.",Mr. Fogg Passepartout et la veuve du rajah du Bundelkund,conduits,devant le juge Obadiah,nsubj:pass,ccomp,obl:arg,12,24,27,30660,30672,30675,"[12, 13, 15, 16, 17, 18, 19, 20, 21, 22]","[25, 26, 27, 28]",conduire,10,_,_,1548,752,1549,"['1', '0', '4', '369']",['14'],"['1', '0', '4', '369', '14']",[],[],[],[],True,False,False
"Et si Passepartout eût été moins préoccupé de son affaire, il aurait aperçu, dans un coin du prétoire, le détective, qui suivait le débat avec un intérêt facile à comprendre,- car à Calcutta, comme à Bombay, comme à Suez, le mandat d' arrestation lui manquait encore!",Passepartout,préoccupé,de son affaire,nsubj:pass,advcl,obl:arg,3,7,10,30680,30684,30687,[3],"[8, 9, 10]",préoccuper,14,_,_,1549,753,1550,['0'],['0'],['0'],[],[],[],[],True,False,False
"Et si Passepartout eût été moins préoccupé de son affaire, il aurait aperçu, dans un coin du prétoire, le détective, qui suivait le débat avec un intérêt facile à comprendre,- car à Calcutta, comme à Bombay, comme à Suez, le mandat d' arrestation lui manquait encore!",il,aperçu,dans un coin du prétoire,nsubj,root,obl:mod,12,14,18,30689,30691,30695,[12],"[16, 17, 18, 19, 20]",apercevoir,0,_,_,1549,753,1550,['0'],[],['0'],[],['du prétoire'],['du prétoire'],['FAC'],True,True,True
"Et si Passepartout eût été moins préoccupé de son affaire, il aurait aperçu, dans un coin du prétoire, le détective, qui suivait le débat avec un intérêt facile à comprendre,- car à Calcutta, comme à Bombay, comme à Suez, le mandat d' arrestation lui manquait encore!",il,aperçu,le détective,nsubj,root,obj,12,14,23,30689,30691,30700,[12],"[22, 23]",apercevoir,0,_,_,1549,753,1550,['0'],['2'],"['0', '2']",[],[],[],[],True,False,False
"Et si Passepartout eût été moins préoccupé de son affaire, il aurait aperçu, dans un coin du prétoire, le détective, qui suivait le débat avec un intérêt facile à comprendre,- car à Calcutta, comme à Bombay, comme à Suez, le mandat d' arrestation lui manquait encore!",qui,suivait,le débat,nsubj,acl:relcl,obj,25,26,28,30702,30703,30705,[25],"[27, 28]",suivre,23,_,_,1549,753,1550,['2'],[],['2'],[],[],[],[],True,False,False
"Et si Passepartout eût été moins préoccupé de son affaire, il aurait aperçu, dans un coin du prétoire, le détective, qui suivait le débat avec un intérêt facile à comprendre,- car à Calcutta, comme à Bombay, comme à Suez, le mandat d' arrestation lui manquait encore!",qui,suivait,avec un intérêt facile,nsubj,acl:relcl,obl:mod,25,26,31,30702,30703,30708,[25],"[29, 30, 31, 32]",suivre,23,_,_,1549,753,1550,['2'],[],['2'],[],[],[],[],True,False,False
"Et si Passepartout eût été moins préoccupé de son affaire, il aurait aperçu, dans un coin du prétoire, le détective, qui suivait le débat avec un intérêt facile à comprendre,- car à Calcutta, comme à Bombay, comme à Suez, le mandat d' arrestation lui manquait encore!",NaN,comprendre,NaN,NaN,xcomp,NaN,,34,,,30711,,[],[],comprendre,32,_,_,1549,753,1550,[],[],[],[],[],[],[],False,False,False
"Et si Passepartout eût été moins préoccupé de son affaire, il aurait aperçu, dans un coin du prétoire, le détective, qui suivait le débat avec un intérêt facile à comprendre,- car à Calcutta, comme à Bombay, comme à Suez, le mandat d' arrestation lui manquait encore!",le mandat d'arrestation,manquait,à Calcutta,nsubj,conj,obl:mod,50,54,39,30727,30731,30716,"[49, 50, 51, 52]","[38, 39]",manquer,14,_,_,1549,753,1550,[],[],[],[],[],[],[],False,False,False
"Et si Passepartout eût été moins préoccupé de son affaire, il aurait aperçu, dans un coin du prétoire, le détective, qui suivait le débat avec un intérêt facile à comprendre,- car à Calcutta, comme à Bombay, comme à Suez, le mandat d' arrestation lui manquait encore!",le mandat d'arrestation,manquait,comme à Bombay,nsubj,conj,obl:mod,50,54,43,30727,30731,30720,"[49, 50, 51, 52]","[41, 42, 43]",manquer,14,_,_,1549,753,1550,[],[],[],[],[],[],[],False,False,False
"Et si Passepartout eût été moins préoccupé de son affaire, il aurait aperçu, dans un coin du prétoire, le détective, qui suivait le débat avec un intérêt facile à comprendre,- car à Calcutta, comme à Bombay, comme à Suez, le mandat d' arrestation lui manquait encore!",le mandat d'arrestation,manquait,comme à Suez,nsubj,conj,obl:mod,50,54,47,30727,30731,30724,"[49, 50, 51, 52]","[45, 46, 47]",manquer,14,_,_,1549,753,1550,[],[],[],[],[],[],[],False,False,False
"Et si Passepartout eût été moins préoccupé de son affaire, il aurait aperçu, dans un coin du prétoire, le détective, qui suivait le débat avec un intérêt facile à comprendre,- car à Calcutta, comme à Bombay, comme à Suez, le mandat d' arrestation lui manquait encore!",le mandat d'arrestation,manquait,lui,nsubj,conj,iobj,50,54,53,30727,30731,30730,"[49, 50, 51, 52]",[53],manquer,14,_,_,1549,753,1550,[],['2'],['2'],[],[],[],[],True,False,False
"Cependant le juge Obadiah avait pris acte de l' aveu échappé à Passepartout, qui aurait donné tout ce qu' il possédait pour reprendre ses imprudentes paroles.",le juge Obadiah,pris,acte,nsubj,root,obj,3,6,7,30736,30739,30740,"[2, 3, 4]",[7],prendre,0,_,_,1550,754,1551,['14'],[],['14'],[],[],[],[],True,False,False
"Cependant le juge Obadiah avait pris acte de l' aveu échappé à Passepartout, qui aurait donné tout ce qu' il possédait pour reprendre ses imprudentes paroles.",le juge Obadiah,pris,de l'aveu,nsubj,root,obl:arg,3,6,10,30736,30739,30743,"[2, 3, 4]","[8, 9, 10]",prendre,0,_,_,1550,754,1551,['14'],[],['14'],[],[],[],[],True,False,False
"Cependant le juge Obadiah avait pris acte de l' aveu échappé à Passepartout, qui aurait donné tout ce qu' il possédait pour reprendre ses imprudentes paroles.",NaN,échappé,à Passepartout,NaN,acl,obl:arg,,11,13,,30744,30746,[],"[12, 13]",échapper,10,_,_,1550,754,1551,[],['0'],['0'],[],[],[],[],True,False,False
